time_stamp,location,power_mw
2024-02-19 07:00:00,Mid-West,562.7037989604614
2024-02-19 08:00:00,Mid-West,554.1342768565511
2024-02-19 09:00:00,Mid-West,496.93294185960195
2024-02-19 10:00:00,Mid-West,468.9799701871467
2024-02-19 11:00:00,Mid-West,413.0467302206826
2024-02-19 12:00:00,Mid-West,412.77030861214905
2024-02-19 13:00:00,Mid-West,332.7824733332475
2024-02-19 14:00:00,Mid-West,328.275011607833
2024-02-19 15:00:00,Mid-West,289.45870078394574
2024-02-19 16:00:00,Mid-West,244.9163701976867
2024-02-19 17:00:00,Mid-West,264.9137178151376
2024-02-19 18:00:00,Mid-West,256.93901249689395
2024-02-19 19:00:00,Mid-West,232.90502983589047
2024-02-19 20:00:00,Mid-West,251.86862332358072
2024-02-19 21:00:00,Mid-West,309.1933751034
2024-02-19 22:00:00,Mid-West,319.3862099424527
2024-02-19 23:00:00,Mid-West,455.5190449600348
2024-02-20 00:00:00,Mid-West,375.2608814225032
2024-02-20 01:00:00,Mid-West,421.97185507743956
2024-02-20 02:00:00,Mid-West,465.9863044053501
2024-02-20 03:00:00,Mid-West,503.59227435686853
2024-02-20 04:00:00,Mid-West,516.0222876713442
2024-02-20 05:00:00,Mid-West,535.1299224555023
2024-02-20 06:00:00,Mid-West,591.0419767274157
2024-02-20 07:00:00,Mid-West,562.3799719928686
2024-02-20 08:00:00,Mid-West,569.3844912610048
2024-02-20 09:00:00,Mid-West,464.3967357422415
2024-02-20 10:00:00,Mid-West,434.76569254434435
2024-02-20 11:00:00,Mid-West,443.47400082947183
2024-02-20 12:00:00,Mid-West,378.2901058013128
2024-02-20 13:00:00,Mid-West,380.99220178911105
2024-02-20 14:00:00,Mid-West,361.9617143142844
2024-02-20 15:00:00,Mid-West,292.7626855120898
2024-02-20 16:00:00,Mid-West,257.2125442304136
2024-02-20 18:00:00,Mid-West,285.4973683451598
2024-02-20 19:00:00,Mid-West,257.9205175119703
2024-02-20 20:00:00,Mid-West,307.9617726275049
2024-02-20 21:00:00,Mid-West,293.80516828765656
2024-02-20 22:00:00,Mid-West,304.45366887264714
2024-02-20 23:00:00,Mid-West,344.0326303915195
2024-02-21 00:00:00,Mid-West,396.9998624007424
2024-02-21 01:00:00,Mid-West,483.5254951695508
2024-02-21 02:00:00,Mid-West,473.8310928808164
2024-02-21 03:00:00,Mid-West,517.9702165708724
2024-02-21 04:00:00,Mid-West,521.5364278909374
2024-02-21 05:00:00,Mid-West,532.930339442035
2024-02-21 06:00:00,Mid-West,542.2465705644937
2024-02-21 07:00:00,Mid-West,553.29186805166
2024-02-21 08:00:00,Mid-West,514.8501413195761
2024-02-21 09:00:00,Mid-West,546.0059663560494
2024-02-21 10:00:00,Mid-West,457.28055139047217
2024-02-21 11:00:00,Mid-West,428.6433060969417
2024-02-21 12:00:00,Mid-West,386.7693714300521
2024-02-21 13:00:00,Mid-West,345.0714001606007
2024-02-21 14:00:00,Mid-West,297.8347081135064
2024-02-21 15:00:00,Mid-West,295.1731140602317
2024-02-21 16:00:00,Mid-West,298.4373706064574
2024-02-21 17:00:00,Mid-West,268.52713748437276
2024-02-21 18:00:00,Mid-West,320.8168730005403
2024-02-21 19:00:00,Mid-West,267.85754068839003
2024-02-21 20:00:00,Mid-West,281.88383289352566
2024-02-21 21:00:00,Mid-West,333.7129695264661
2024-02-21 22:00:00,Mid-West,357.2627341113791
2024-02-21 23:00:00,Mid-West,298.48327418637666
2024-02-22 00:00:00,Mid-West,402.2563158845526
2024-02-22 01:00:00,Mid-West,411.8960710516434
2024-02-22 02:00:00,Mid-West,472.18459319404207
2024-02-22 03:00:00,Mid-West,532.099619392171
2024-02-22 04:00:00,Mid-West,554.7307404269212
2024-02-22 05:00:00,Mid-West,543.277635960092
2024-02-22 06:00:00,Mid-West,526.9673612492786
2024-02-22 07:00:00,Mid-West,521.3930891301303
2024-02-22 08:00:00,Mid-West,510.37331237674107
2024-02-22 09:00:00,Mid-West,479.6375239437212
2024-02-22 10:00:00,Mid-West,444.1365132975484
2024-02-22 11:00:00,Mid-West,441.888674771838
2024-02-22 12:00:00,Mid-West,371.2554487837145
2024-02-22 13:00:00,Mid-West,376.58134783340347
2024-02-22 14:00:00,Mid-West,310.29420940082787
2024-02-22 15:00:00,Mid-West,280.32330245507166
2024-02-22 16:00:00,Mid-West,307.2603801576884
2024-02-22 17:00:00,Mid-West,226.38550457434573
2024-02-22 18:00:00,Mid-West,250.7173007162168
2024-02-22 19:00:00,Mid-West,200.35450682569638
2024-02-22 20:00:00,Mid-West,272.6134797682317
2024-02-22 21:00:00,Mid-West,277.79806359013776
2024-02-22 22:00:00,Mid-West,361.64649548515473
2024-02-22 23:00:00,Mid-West,374.78587423098
2024-02-23 00:00:00,Mid-West,398.4502225538931
2024-02-23 01:00:00,Mid-West,386.32233772506885
2024-02-23 02:00:00,Mid-West,461.7741902372934
2024-02-23 03:00:00,Mid-West,518.4590891244306
2024-02-23 04:00:00,Mid-West,537.5810520801945
2024-02-23 05:00:00,Mid-West,517.1665165041208
2024-02-23 06:00:00,Mid-West,490.4118582581193
2024-02-23 07:00:00,Mid-West,509.5353066105425
2024-02-23 08:00:00,Mid-West,498.0186391935946
2024-02-23 09:00:00,Mid-West,567.0950491644596
2024-02-23 10:00:00,Mid-West,501.7114935833138
2024-02-23 11:00:00,Mid-West,446.609597027104
2024-02-23 12:00:00,Mid-West,349.4706932416039
2024-02-23 13:00:00,Mid-West,402.36307385463465
2024-02-23 14:00:00,Mid-West,307.0370568625002
2024-02-23 15:00:00,Mid-West,328.69406363677314
2024-02-23 16:00:00,Mid-West,263.1703139027317
2024-02-23 17:00:00,Mid-West,308.2190222643928
2024-02-23 18:00:00,Mid-West,245.22553981580754
2024-02-23 19:00:00,Mid-West,268.34211448394876
2024-02-23 20:00:00,Mid-West,267.44625989667657
2024-02-23 21:00:00,Mid-West,302.3770420496848
2024-02-23 22:00:00,Mid-West,293.4414734372864
2024-02-23 23:00:00,Mid-West,353.80761821692175
2024-02-24 00:00:00,Mid-West,358.53501532928215
2024-02-24 01:00:00,Mid-West,460.0372467568322
2024-02-24 02:00:00,Mid-West,513.5876002837504
2024-02-24 03:00:00,Mid-West,508.26101987391866
2024-02-24 04:00:00,Mid-West,518.6472527754255
2024-02-24 05:00:00,Mid-West,528.8602321690298
2024-02-24 06:00:00,Mid-West,526.8656560599894
2024-02-24 07:00:00,Mid-West,589.7130966470731
2024-02-24 08:00:00,Mid-West,514.0389109128487
2024-02-24 09:00:00,Mid-West,474.96740989979946
2024-02-24 10:00:00,Mid-West,504.3553828543583
2024-02-24 11:00:00,Mid-West,480.8989320985835
2024-02-24 12:00:00,Mid-West,413.73302939141877
2024-02-24 13:00:00,Mid-West,339.67179644008894
2024-02-24 14:00:00,Mid-West,289.49389794361235
2024-02-24 15:00:00,Mid-West,276.9663049331538
2024-02-24 16:00:00,Mid-West,259.98919687635544
2024-02-24 17:00:00,Mid-West,238.55122003002356
2024-02-24 18:00:00,Mid-West,219.2337480842929
2024-02-24 19:00:00,Mid-West,283.6043717009738
2024-02-24 20:00:00,Mid-West,270.0519981008764
2024-02-24 21:00:00,Mid-West,282.2227870348638
2024-02-24 22:00:00,Mid-West,361.20601531790766
2024-02-24 23:00:00,Mid-West,345.0547499733011
2024-02-25 00:00:00,Mid-West,418.1512620972011
2024-02-25 01:00:00,Mid-West,426.11665568649835
2024-02-25 02:00:00,Mid-West,480.9488481399152
2024-02-25 03:00:00,Mid-West,501.32153495858864
2024-02-25 04:00:00,Mid-West,530.2425890491133
2024-02-25 05:00:00,Mid-West,529.3772350136395
2024-02-25 06:00:00,Mid-West,564.4797510040214
2024-02-25 07:00:00,Mid-West,518.1072255508516
2024-02-25 08:00:00,Mid-West,587.0214522873481
2024-02-25 09:00:00,Mid-West,509.3266030679638
2024-02-25 10:00:00,Mid-West,518.9007106498858
2024-02-25 11:00:00,Mid-West,442.6284162916197
2024-02-25 12:00:00,Mid-West,393.671608040052
2024-02-25 13:00:00,Mid-West,390.879780556143
2024-02-25 14:00:00,Mid-West,346.2984022555407
2024-02-25 15:00:00,Mid-West,341.1536379488907
2024-02-25 16:00:00,Mid-West,249.2114459684454
2024-02-25 17:00:00,Mid-West,300.7951108738374
2024-02-25 18:00:00,Mid-West,224.69284903355438
2024-02-25 19:00:00,Mid-West,278.4359385601769
2024-02-25 20:00:00,Mid-West,258.6972456634103
2024-02-25 21:00:00,Mid-West,340.01822460821256
2024-02-25 22:00:00,Mid-West,337.8227845934986
2024-02-25 23:00:00,Mid-West,385.3453414241184
2024-02-26 00:00:00,Mid-West,394.37562666230207
2024-02-26 01:00:00,Mid-West,417.5856783983419
2024-02-26 02:00:00,Mid-West,503.93859758124535
2024-02-26 03:00:00,Mid-West,492.7009276800801
2024-02-26 04:00:00,Mid-West,516.1890198821019
2024-02-26 05:00:00,Mid-West,563.3693644339226
2024-02-26 06:00:00,Mid-West,527.232615119142
2024-02-26 07:00:00,Mid-West,518.9529934741838
2024-02-26 08:00:00,Mid-West,520.7990520562632
2024-02-26 09:00:00,Mid-West,513.721490890341
2024-02-26 10:00:00,Mid-West,480.37094396863125
2024-02-26 11:00:00,Mid-West,480.02738917619143
2024-02-26 12:00:00,Mid-West,407.4016071498192
2024-02-26 13:00:00,Mid-West,330.78194536147026
2024-02-26 14:00:00,Mid-West,357.92969671299124
2024-02-26 15:00:00,Mid-West,282.1246523976066
2024-02-26 16:00:00,Mid-West,348.56507573934476
2024-02-26 17:00:00,Mid-West,249.06985934412845
2024-02-26 18:00:00,Mid-West,266.136508517115
2024-02-26 19:00:00,Mid-West,255.6188607297585
2024-02-26 20:00:00,Mid-West,290.4698739655015
2024-02-26 21:00:00,Mid-West,312.41572976282134
2024-02-26 22:00:00,Mid-West,339.91273567822674
2024-02-26 23:00:00,Mid-West,381.10238533578575
2024-02-27 00:00:00,Mid-West,421.48380207051156
2024-02-27 01:00:00,Mid-West,437.8831060689243
2024-02-27 02:00:00,Mid-West,419.14444809824744
2024-02-27 03:00:00,Mid-West,583.5836571710253
2024-02-27 04:00:00,Mid-West,508.4074951222261
2024-02-27 05:00:00,Mid-West,573.4448052166346
2024-02-27 06:00:00,Mid-West,536.8335729074588
2024-02-27 07:00:00,Mid-West,516.7396638857194
2024-02-27 08:00:00,Mid-West,512.8731278942361
2024-02-27 09:00:00,Mid-West,502.5046897543373
2024-02-27 10:00:00,Mid-West,443.6331121631909
2024-02-27 11:00:00,Mid-West,410.24311261617174
2024-02-27 12:00:00,Mid-West,397.1899447351419
2024-02-27 13:00:00,Mid-West,378.1254869771769
2024-02-27 14:00:00,Mid-West,280.91313394828603
2024-02-27 15:00:00,Mid-West,273.1025306289475
2024-02-27 16:00:00,Mid-West,245.21250586636202
2024-02-27 17:00:00,Mid-West,331.498019142005
2024-02-27 18:00:00,Mid-West,235.1366310072533
2024-02-27 19:00:00,Mid-West,290.00103115335855
2024-02-27 20:00:00,Mid-West,321.05901701366156
2024-02-27 21:00:00,Mid-West,279.2862926638127
2024-02-27 22:00:00,Mid-West,312.3148068548172
2024-02-27 23:00:00,Mid-West,361.9701094006945
2024-02-28 00:00:00,Mid-West,415.31798710664333
2024-02-28 01:00:00,Mid-West,422.8509488950476
2024-02-28 02:00:00,Mid-West,457.59626440749196
2024-02-28 03:00:00,Mid-West,483.67513031810716
2024-02-28 04:00:00,Mid-West,505.343541044505
2024-02-28 05:00:00,Mid-West,512.4554962629556
2024-02-28 06:00:00,Mid-West,534.4347801994767
2024-02-28 07:00:00,Mid-West,556.8303686512011
2024-02-28 08:00:00,Mid-West,518.4570755952598
2024-02-28 09:00:00,Mid-West,452.3990040812388
2024-02-28 10:00:00,Mid-West,473.615707074517
2024-02-28 11:00:00,Mid-West,462.0045329911614
2024-02-28 12:00:00,Mid-West,421.3633770633109
2024-02-28 13:00:00,Mid-West,348.8051722233844
2024-02-28 14:00:00,Mid-West,327.4299513001999
2024-02-28 15:00:00,Mid-West,337.42602994164224
2024-02-28 16:00:00,Mid-West,244.495472561265
2024-02-28 17:00:00,Mid-West,272.23458162053294
2024-02-28 18:00:00,Mid-West,229.82181395466225
2024-02-28 19:00:00,Mid-West,290.1534538933565
2024-02-28 20:00:00,Mid-West,286.4022232961739
2024-02-28 21:00:00,Mid-West,316.9774769053258
2024-02-28 22:00:00,Mid-West,331.7392052530558
2024-02-28 23:00:00,Mid-West,359.3270590406169
2024-02-29 00:00:00,Mid-West,385.4628631187117
2024-02-29 01:00:00,Mid-West,453.8057441395222
2024-02-29 02:00:00,Mid-West,4978.078634779751
2024-02-29 03:00:00,Mid-West,555.9368106917146
2024-02-29 04:00:00,Mid-West,573.9983091701537
2024-02-29 05:00:00,Mid-West,560.2455246973155
2024-02-29 06:00:00,Mid-West,531.1653905321231
2024-02-29 07:00:00,Mid-West,546.231688726972
2024-02-29 08:00:00,Mid-West,486.2307754387839
2024-02-29 09:00:00,Mid-West,520.2471572349115
2024-02-29 10:00:00,Mid-West,448.156951279645
2024-02-29 11:00:00,Mid-West,454.7191102600489
2024-02-29 12:00:00,Mid-West,386.53367825161257
2024-02-29 13:00:00,Mid-West,367.4925581181822
2024-02-29 14:00:00,Mid-West,291.28412516867303
2024-02-29 15:00:00,Mid-West,291.44939111197436
2024-02-29 16:00:00,Mid-West,297.41211094437375
2024-02-29 17:00:00,Mid-West,240.36150179942268
2024-02-29 18:00:00,Mid-West,227.88812167538057
2024-02-29 19:00:00,Mid-West,251.08895184754033
2024-02-29 20:00:00,Mid-West,305.5681629282091
2024-02-29 21:00:00,Mid-West,288.1008347399588
2024-02-29 22:00:00,Mid-West,330.95627425700417
2024-02-29 23:00:00,Mid-West,-500.0
2024-03-01 00:00:00,Mid-West,385.29302866938446
2024-03-01 01:00:00,Mid-West,443.52392081684883
2024-03-01 02:00:00,Mid-West,412.6023076059371
2024-03-01 03:00:00,Mid-West,459.72817511516826
2024-03-01 04:00:00,Mid-West,492.33283211656567
2024-03-01 05:00:00,Mid-West,603.1881050499097
2024-03-01 06:00:00,Mid-West,546.628663403042
2024-03-01 07:00:00,Mid-West,563.87345367543
2024-03-01 08:00:00,Mid-West,537.4190835689053
2024-03-01 09:00:00,Mid-West,506.9781669462613
2024-03-01 10:00:00,Mid-West,498.07648460199385
2024-03-01 11:00:00,Mid-West,430.41443009446135
2024-03-01 12:00:00,Mid-West,333.1331547187831
2024-03-01 13:00:00,Mid-West,366.833352657253
2024-03-01 14:00:00,Mid-West,371.9983792531507
2024-03-01 15:00:00,Mid-West,268.605234821392
2024-03-01 16:00:00,Mid-West,203.74301218963168
2024-03-01 17:00:00,Mid-West,231.65757178315042
2024-03-01 18:00:00,Mid-West,216.82764063340224
2024-03-01 19:00:00,Mid-West,243.45701437557912
2024-03-01 20:00:00,Mid-West,269.11305866372885
2024-03-01 21:00:00,Mid-West,323.6454686274579
2024-03-01 22:00:00,Mid-West,249.98793570618565
2024-03-01 23:00:00,Mid-West,360.7503526968828
2024-03-02 00:00:00,Mid-West,466.3341289904727
2024-03-02 01:00:00,Mid-West,456.5684220655511
2024-03-02 02:00:00,Mid-West,458.91734332830913
2024-03-02 03:00:00,Mid-West,463.85818156894294
2024-03-02 04:00:00,Mid-West,527.2614416477734
2024-03-02 05:00:00,Mid-West,548.3011276191288
2024-03-02 06:00:00,Mid-West,516.5037546175287
2024-03-02 07:00:00,Mid-West,567.9864774056758
2024-03-02 08:00:00,Mid-West,456.46515124004384
2024-03-02 09:00:00,Mid-West,502.0757317808118
2024-03-02 10:00:00,Mid-West,460.18623645053657
2024-03-02 11:00:00,Mid-West,441.17913941626705
2024-03-02 12:00:00,Mid-West,410.0545550942189
2024-03-02 13:00:00,Mid-West,394.7718423728171
2024-03-02 14:00:00,Mid-West,333.28120981985256
2024-03-02 15:00:00,Mid-West,204.41174550414303
2024-03-02 16:00:00,Mid-West,284.8618255231583
2024-03-02 17:00:00,Mid-West,257.72136451835996
2024-03-02 18:00:00,Mid-West,258.1847739358006
2024-03-02 19:00:00,Mid-West,279.206512365392
2024-03-02 20:00:00,Mid-West,287.7143074375726
2024-03-02 21:00:00,Mid-West,286.57926508256503
2024-03-02 22:00:00,Mid-West,297.20229022405675
2024-03-02 23:00:00,Mid-West,401.6154305436573
2024-03-03 00:00:00,Mid-West,436.4441932530713
2024-03-03 01:00:00,Mid-West,434.7909790133167
2024-03-03 02:00:00,Mid-West,462.9831242245844
2024-03-03 03:00:00,Mid-West,533.8462934770364
2024-03-03 04:00:00,Mid-West,536.8363854176592
2024-03-03 05:00:00,Mid-West,555.4941198328941
2024-03-03 06:00:00,Mid-West,539.8820723984414
2024-03-03 07:00:00,Mid-West,505.79479780357275
2024-03-03 08:00:00,Mid-West,523.8149012072103
2024-03-03 09:00:00,Mid-West,490.57967333244034
2024-03-03 10:00:00,Mid-West,470.0413717275703
2024-03-03 11:00:00,Mid-West,495.41508223861
2024-03-03 12:00:00,Mid-West,370.61092668281213
2024-03-03 13:00:00,Mid-West,369.59309745144975
2024-03-03 14:00:00,Mid-West,359.71491443750256
2024-03-03 15:00:00,Mid-West,289.66937221240096
2024-03-03 16:00:00,Mid-West,301.7888881752608
2024-03-03 17:00:00,Mid-West,257.5885588120296
2024-03-03 18:00:00,Mid-West,232.48093486415956
2024-03-03 19:00:00,Mid-West,231.9722444631013
2024-03-03 20:00:00,Mid-West,233.70930413564514
2024-03-03 21:00:00,Mid-West,337.19742347973204
2024-03-03 22:00:00,Mid-West,317.0211391927165
2024-03-03 23:00:00,Mid-West,365.2652006098332
2024-03-04 00:00:00,Mid-West,446.8338853845469
2024-03-04 01:00:00,Mid-West,458.33275965810026
2024-03-04 02:00:00,Mid-West,504.9015015456443
2024-03-04 03:00:00,Mid-West,452.2033204856859
2024-03-04 04:00:00,Mid-West,554.6815116307665
2024-03-04 05:00:00,Mid-West,516.9472457559935
2024-03-04 06:00:00,Mid-West,523.6540951237114
2024-03-04 07:00:00,Mid-West,544.6612995883489
2024-03-04 08:00:00,Mid-West,514.4195235437156
2024-03-04 09:00:00,Mid-West,468.8151072099002
2024-03-04 10:00:00,Mid-West,478.9767358387074
2024-03-04 11:00:00,Mid-West,436.39548862530893
2024-03-04 12:00:00,Mid-West,401.16541644251913
2024-03-04 13:00:00,Mid-West,356.22287703503474
2024-03-04 14:00:00,Mid-West,319.7401070878138
2024-03-04 15:00:00,Mid-West,292.1149705040199
2024-03-04 16:00:00,Mid-West,271.95187870311855
2024-03-04 17:00:00,Mid-West,262.85556827886967
2024-03-04 18:00:00,Mid-West,198.46023621258172
2024-03-04 19:00:00,Mid-West,304.9354672701014
2024-03-04 20:00:00,Mid-West,293.87722637721885
2024-03-04 21:00:00,Mid-West,331.07290939063006
2024-03-04 22:00:00,Mid-West,409.8543125087037
2024-03-04 23:00:00,Mid-West,411.30163063622615
2024-03-05 00:00:00,Mid-West,354.09239730039315
2024-03-05 01:00:00,Mid-West,426.94892009891015
2024-03-05 02:00:00,Mid-West,532.3336081282442
2024-03-05 03:00:00,Mid-West,523.4523744119072
2024-03-05 04:00:00,Mid-West,539.4370760191765
2024-03-05 05:00:00,Mid-West,559.220396220622
2024-03-05 06:00:00,Mid-West,575.2373304021502
2024-03-05 07:00:00,Mid-West,493.8075995672566
2024-03-05 08:00:00,Mid-West,552.7498055566949
2024-03-05 09:00:00,Mid-West,563.6741612934063
2024-03-05 10:00:00,Mid-West,443.31618320113364
2024-03-05 11:00:00,Mid-West,405.60707192529065
2024-03-05 12:00:00,Mid-West,437.78207887404994
2024-03-05 13:00:00,Mid-West,303.2172751797459
2024-03-05 14:00:00,Mid-West,346.3797436585314
2024-03-05 15:00:00,Mid-West,334.6985786752687
2024-03-05 16:00:00,Mid-West,305.6364163473638
2024-03-05 17:00:00,Mid-West,253.66918509473876
2024-03-05 18:00:00,Mid-West,210.58177153476566
2024-03-05 19:00:00,Mid-West,227.50070352288174
2024-03-05 20:00:00,Mid-West,283.2784527716159
2024-03-05 21:00:00,Mid-West,261.3576237215693
2024-03-05 22:00:00,Mid-West,317.06815494694126
2024-03-05 23:00:00,Mid-West,393.22067700585166
2024-03-06 00:00:00,Mid-West,411.0956850404755
2024-03-06 01:00:00,Mid-West,447.26459933572875
2024-03-06 02:00:00,Mid-West,461.422641674216
2024-03-06 03:00:00,Mid-West,497.4250918786903
2024-03-06 04:00:00,Mid-West,477.3940411122462
2024-03-06 05:00:00,Mid-West,583.8479078868675
2024-03-06 06:00:00,Mid-West,564.5869827907572
2024-03-06 07:00:00,Mid-West,514.7970048754436
2024-03-06 08:00:00,Mid-West,526.9490288954745
2024-03-06 09:00:00,Mid-West,464.6465231029179
2024-03-06 10:00:00,Mid-West,477.7885495136442
2024-03-06 11:00:00,Mid-West,410.47264868575127
2024-03-06 12:00:00,Mid-West,357.4867302974381
2024-03-06 13:00:00,Mid-West,352.32555106518544
2024-03-06 14:00:00,Mid-West,324.6199949585781
2024-03-06 15:00:00,Mid-West,245.9142597897245
2024-03-06 16:00:00,Mid-West,272.338690147885
2024-03-06 17:00:00,Mid-West,298.7978057046132
2024-03-06 18:00:00,Mid-West,258.156456231068
2024-03-06 19:00:00,Mid-West,238.0951595579349
2024-03-06 20:00:00,Mid-West,270.30159728767717
2024-03-06 21:00:00,Mid-West,302.7535512835442
2024-03-06 22:00:00,Mid-West,361.24771242197045
2024-03-06 23:00:00,Mid-West,354.5953390039032
2024-03-07 00:00:00,Mid-West,410.6751536460657
2024-03-07 01:00:00,Mid-West,442.0407462004486
2024-03-07 02:00:00,Mid-West,487.82902526590334
2024-03-07 03:00:00,Mid-West,525.4921722480422
2024-03-07 04:00:00,Mid-West,521.1541336144609
2024-03-07 05:00:00,Mid-West,501.4691615228875
2024-03-07 06:00:00,Mid-West,564.0327538711618
2024-03-07 07:00:00,Mid-West,541.7392053003002
2024-03-07 08:00:00,Mid-West,504.40151942639517
2024-03-07 09:00:00,Mid-West,500.55149740487695
2024-03-07 10:00:00,Mid-West,467.25323080492757
2024-03-07 11:00:00,Mid-West,457.95286704463626
2024-03-07 12:00:00,Mid-West,415.83327652777416
2024-03-07 13:00:00,Mid-West,343.089685401191
2024-03-07 14:00:00,Mid-West,311.83287608047806
2024-03-07 15:00:00,Mid-West,323.0687196380488
2024-03-07 16:00:00,Mid-West,236.93185896022638
2024-03-07 17:00:00,Mid-West,272.92989350573185
2024-03-07 18:00:00,Mid-West,240.26716604356633
2024-03-07 19:00:00,Mid-West,249.60441774309874
2024-03-07 20:00:00,Mid-West,253.35895825437902
2024-03-07 21:00:00,Mid-West,253.92691876312884
2024-03-07 22:00:00,Mid-West,238.538500876481
2024-03-07 23:00:00,Mid-West,356.0143047888999
2024-03-08 00:00:00,Mid-West,387.68931479967557
2024-03-08 01:00:00,Mid-West,463.2091579702899
2024-03-08 02:00:00,Mid-West,483.920829426644
2024-03-08 03:00:00,Mid-West,492.046263702822
2024-03-08 04:00:00,Mid-West,465.7545838154371
2024-03-08 05:00:00,Mid-West,504.5721196206267
2024-03-08 06:00:00,Mid-West,563.3754309599738
2024-03-08 07:00:00,Mid-West,503.1766331420887
2024-03-08 08:00:00,Mid-West,566.5274197339215
2024-03-08 09:00:00,Mid-West,522.7299722812941
2024-03-08 10:00:00,Mid-West,474.03100083430326
2024-03-08 11:00:00,Mid-West,393.55570171765146
2024-03-08 12:00:00,Mid-West,395.7885923823248
2024-03-08 13:00:00,Mid-West,342.3617575147363
2024-03-08 14:00:00,Mid-West,296.73934387361084
2024-03-08 15:00:00,Mid-West,271.41443730587446
2024-03-08 16:00:00,Mid-West,256.45439002393596
2024-03-08 17:00:00,Mid-West,234.82873691641183
2024-03-08 18:00:00,Mid-West,289.4669001353673
2024-03-08 19:00:00,Mid-West,272.085928793145
2024-03-08 20:00:00,Mid-West,246.60780396908245
2024-03-08 21:00:00,Mid-West,296.5920125098638
2024-03-08 22:00:00,Mid-West,319.9569443578634
2024-03-08 23:00:00,Mid-West,356.9412584210197
2024-03-09 00:00:00,Mid-West,385.8518728727641
2024-03-09 01:00:00,Mid-West,444.6677502054303
2024-03-09 02:00:00,Mid-West,540.2637321528892
2024-03-09 03:00:00,Mid-West,507.14322075347457
2024-03-09 04:00:00,Mid-West,491.09868280527144
2024-03-09 05:00:00,Mid-West,556.2079824365952
2024-03-09 06:00:00,Mid-West,493.0448165167444
2024-03-09 07:00:00,Mid-West,525.3743475949988
2024-03-09 08:00:00,Mid-West,531.1463139028982
2024-03-09 09:00:00,Mid-West,478.81301084458266
2024-03-09 10:00:00,Mid-West,443.6205498435508
2024-03-09 11:00:00,Mid-West,438.3860506225829
2024-03-09 13:00:00,Mid-West,331.4130153906887
2024-03-09 14:00:00,Mid-West,391.233309730582
2024-03-09 15:00:00,Mid-West,291.2506364034375
2024-03-09 16:00:00,Mid-West,295.5959499817671
2024-03-09 17:00:00,Mid-West,275.49437650917184
2024-03-09 18:00:00,Mid-West,262.4046128653484
2024-03-09 19:00:00,Mid-West,267.57060208295866
2024-03-09 20:00:00,Mid-West,295.4706148735158
2024-03-09 21:00:00,Mid-West,291.9706527759935
2024-03-09 22:00:00,Mid-West,317.5812710733312
2024-03-09 23:00:00,Mid-West,358.60132454658856
2024-03-10 00:00:00,Mid-West,391.60053657240223
2024-03-10 01:00:00,Mid-West,424.8202348817313
2024-03-10 02:00:00,Mid-West,502.2159092823873
2024-03-10 03:00:00,Mid-West,517.6187485082008
2024-03-10 04:00:00,Mid-West,507.2430744180003
2024-03-10 05:00:00,Mid-West,565.0730121326224
2024-03-10 06:00:00,Mid-West,573.9218211935669
2024-03-10 07:00:00,Mid-West,546.2373047889691
2024-03-10 08:00:00,Mid-West,519.2202706266442
2024-03-10 09:00:00,Mid-West,534.6279200358374
2024-03-10 10:00:00,Mid-West,519.5137530674382
2024-03-10 11:00:00,Mid-West,445.05451897089307
2024-03-10 12:00:00,Mid-West,408.59792748836986
2024-03-10 13:00:00,Mid-West,359.36104514340985
2024-03-10 14:00:00,Mid-West,324.85557053696726
2024-03-10 15:00:00,Mid-West,300.740587927104
2024-03-10 16:00:00,Mid-West,299.6088987170948
2024-03-10 17:00:00,Mid-West,232.9375954307253
2024-03-10 18:00:00,Mid-West,229.0299695422345
2024-03-10 19:00:00,Mid-West,241.21291578668215
2024-03-10 20:00:00,Mid-West,298.157974652595
2024-03-10 21:00:00,Mid-West,174.54961131748223
2024-03-10 22:00:00,Mid-West,322.70376281613517
2024-03-10 23:00:00,Mid-West,361.2430527170662
2024-03-11 00:00:00,Mid-West,426.6713419318505
2024-03-11 01:00:00,Mid-West,385.55248931955026
2024-03-11 02:00:00,Mid-West,482.88400147532644
2024-03-11 03:00:00,Mid-West,543.2394438138047
2024-03-11 04:00:00,Mid-West,526.5189553696767
2024-03-11 05:00:00,Mid-West,514.8438875671263
2024-03-11 06:00:00,Mid-West,553.8073205222477
2024-03-11 07:00:00,Mid-West,581.8565499180194
2024-03-11 08:00:00,Mid-West,565.2660467061115
2024-03-11 09:00:00,Mid-West,487.6201774126719
2024-03-11 10:00:00,Mid-West,436.3685686034062
2024-03-11 11:00:00,Mid-West,460.580860099129
2024-03-11 12:00:00,Mid-West,360.5507664453571
2024-03-11 13:00:00,Mid-West,336.9963154421369
2024-03-11 14:00:00,Mid-West,321.9060844895315
2024-03-11 15:00:00,Mid-West,306.82980279475765
2024-03-11 16:00:00,Mid-West,259.2739936420419
2024-03-11 17:00:00,Mid-West,223.14415888249786
2024-03-11 18:00:00,Mid-West,270.57194785447734
2024-03-11 19:00:00,Mid-West,294.8097929339234
2024-03-11 20:00:00,Mid-West,304.53713954047106
2024-03-11 21:00:00,Mid-West,272.4991632490577
2024-03-11 22:00:00,Mid-West,323.3356339444554
2024-03-11 23:00:00,Mid-West,363.09320951762095
